"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"2969","서울특별시 강북구 번동","4**","단독","","49.79","65.50","202402","25","21,800","개인","개인","1970","오패산로67길","-","직거래","-"
"2970","서울특별시 서초구 방배동","4**","단독","8m미만","141.08","175.10","202402","24","240,000","개인","개인","1978","","-","중개거래","서울 서초구"
"2971","서울특별시 성북구 정릉동","1**","단독","8m미만","33.06","63.00","202402","24","20,000","개인","개인","1940","아리랑로19길","-","중개거래","서울 성북구"
"2972","서울특별시 금천구 시흥동","9**","다가구","","189.95","118.30","202402","24","40,000","개인","개인","1997","독산로10가길","-","중개거래","서울 금천구"
"2973","서울특별시 강북구 미아동","1***","단독","","118.62","132.00","202402","24","102,000","개인","개인","1985","삼양로14길","-","중개거래","서울 강북구"
"2974","서울특별시 성북구 하월곡동","8*","다가구","8m미만","130.41","86.00","202402","24","52,000","개인","개인","1993","오패산로3길","-","중개거래","서울 성북구"
"2975","서울특별시 광진구 구의동","2**","단독","","119.78","107.80","202402","23","81,500","개인","개인","1972","자양로30길","-","중개거래","서울 광진구"
"2976","서울특별시 양천구 신정동","9**","다가구","","1062.44","292.80","202402","23","307,000","개인","개인","2003","은행정로","-","직거래","-"
"2977","서울특별시 중랑구 상봉동","2**","단독","8m미만","200.91","139.00","202402","23","102,300","법인","개인","1990","상봉중앙로9길","-","중개거래","서울 광진구, 서울 중랑구"
"2978","서울특별시 중랑구 상봉동","2**","단독","8m미만","213.54","132.00","202402","23","116,000","법인","개인","1988","봉화산로38길","-","중개거래","서울 광진구, 서울 중랑구"
"2979","서울특별시 강서구 화곡동","9**","단독","8m미만","248.51","183.10","202402","23","110,000","개인","개인","1989","화곡로53길","-","중개거래","서울 강서구"
"2980","서울특별시 서대문구 북가좌동","3**","단독","","130.25","132.80","202402","23","118,000","개인","개인","1978","수색로8길","20240408","중개거래","서울 서대문구"
"2981","서울특별시 도봉구 창동","7**","다가구","","419.98","206.10","202402","23","111,000","개인","개인","1994","도봉로140길","-","중개거래","서울 도봉구"
"2982","서울특별시 용산구 용산동2가","*","단독","8m미만","18.40","19.80","202402","23","38,000","개인","개인","1985","신흥로26길","-","중개거래","서울 용산구"
"2983","서울특별시 중구 신당동","3**","단독","8m미만","162.95","62.00","202402","22","95,000","법인","개인","1969","동호로11나길","20240502","중개거래","서울 중구"
"2984","서울특별시 도봉구 도봉동","6**","단독","25m이상","293.66","141.60","202402","22","96,500","개인","개인","1986","마들로","-","중개거래","서울 도봉구"
"2985","서울특별시 성북구 정릉동","1**","다가구","","1469.49","400.00","202402","22","380,000","개인","개인","2003","서경로","-","중개거래","서울 강남구"
"2986","서울특별시 도봉구 방학동","6**","다가구","8m미만","345.36","146.70","202402","22","94,800","개인","개인","1991","도봉로151길","-","중개거래","서울 도봉구"
"2987","서울특별시 송파구 방이동","1**","단독","25m이상","2932.27","867.90","202402","21","580,000","법인","법인","2019","오금로","20240614","중개거래","서울 강남구"
"2988","서울특별시 성북구 장위동","2**","단독","","148.37","139.00","202402","21","70,000","개인","개인","1981","장월로6길","-","직거래","-"
"2989","서울특별시 강남구 삼성동","1**","다가구","8m미만","322.48","194.70","202402","21","500,000","법인","개인","2016","봉은사로74길","-","중개거래","서울 강남구"
"2990","서울특별시 강남구 신사동","6**","다가구","8m미만","500.81","188.50","202402","21","700,000","개인","개인","2002","논현로168길","-","중개거래","서울 강남구"
"2991","서울특별시 용산구 후암동","3**","단독","8m미만","20.39","54.20","202402","21","75,000","개인","개인","1930","후암로28길","-","중개거래","서울 용산구"
"2992","서울특별시 용산구 한남동","*","다가구","8m미만","406.57","324.00","202402","21","471,630","법인","법인","1997","유엔빌리지길","-","직거래","-"
"2993","서울특별시 동작구 사당동","1***","다가구","","219.51","146.50","202402","21","187,377","공공기관","개인","1991","사당로26길","-","직거래","-"
"2994","서울특별시 동대문구 전농동","4**","단독","25m이상","8.60","31.00","202402","21","68,800","개인","개인","1955","서울시립대로","-","중개거래","서울 동대문구"
"2995","서울특별시 용산구 동빙고동","1*","단독","8m미만","216.93","162.00","202402","21","412,000","개인","개인","1988","서빙고로71길","-","중개거래","서울 강남구, 서울 용산구"
"2996","서울특별시 성동구 성수동2가","2**","단독","12m미만","356.48","170.00","202402","21","420,000","개인","개인","1990","성덕정길","-","중개거래","서울 성동구, 서울 양천구"
"2997","서울특별시 중랑구 망우동","4**","단독","8m미만","182.31","115.40","202402","21","35,500","개인","개인","1990","용마공원로3길","-","중개거래","서울 중랑구"
"2998","서울특별시 광진구 중곡동","1**","다가구","12m미만","291.53","147.80","202402","20","271,000","법인","개인","2021","천호대로111길","-","중개거래","서울 강남구"
"2999","서울특별시 성북구 성북동","1*","단독","8m미만","310.18","397.00","202402","20","262,000","개인","개인","1982","선잠로","-","중개거래","서울 성북구"
"3000","서울특별시 성북구 정릉동","4**","단독","8m미만","200.40","145.00","202402","20","97,600","개인","개인","1983","보국문로8길","-","중개거래","서울 성북구"
"3001","서울특별시 강동구 암사동","4**","단독","8m미만","201.69","138.00","202402","20","133,700","법인","개인","1985","상암로23길","-","중개거래","서울 강동구"
"3002","서울특별시 종로구 평창동","5**","단독","12m미만","330.99","572.00","202402","20","320,000","개인","개인","1997","평창길","-","중개거래","서울 종로구"
"3003","서울특별시 서대문구 남가좌동","1**","단독","25m미만","164.07","69.00","202402","20","108,500","개인","개인","1986","모래내로15길","-","중개거래","서울 서대문구, 서울 서초구"
"3004","서울특별시 동대문구 이문동","1**","단독","8m미만","36.43","53.00","202402","20","45,200","개인","개인","1969","외대역동로16길","-","중개거래","대구 중구, 서울 동대문구"
"3005","서울특별시 마포구 신수동","3**","단독","","140.72","102.00","202402","20","100,000","개인","기타","1969","토정로15길","-","직거래","-"
"3006","서울특별시 동작구 노량진동","2**","다가구","8m미만","149.76","95.00","202402","20","142,000","개인","개인","1993","장승배기로22길","-","중개거래","서울 동작구, 서울 마포구"
"3007","서울특별시 강동구 암사동","4**","단독","8m미만","225.63","150.70","202402","20","130,000","법인","개인","1990","상암로23길","-","중개거래","서울 강동구"
"3008","서울특별시 강남구 신사동","6**","다가구","8m미만","727.16","279.50","202402","20","1,000,000","법인","개인","1997","언주로165길","20240429","중개거래","서울 강남구"
"3009","서울특별시 동대문구 휘경동","2**","단독","8m미만","200.00","122.00","202402","19","82,500","개인","개인","1980","망우로18가길","-","중개거래","서울 동대문구"
"3010","서울특별시 강북구 수유동","5**","다가구","8m미만","184.93","122.00","202402","19","49,000","개인","개인","1991","인수봉로61길","-","중개거래","서울 강북구"
"3011","서울특별시 서대문구 창천동","*","단독","25m미만","299.25","135.50","202402","19","278,000","법인","개인","1992","명물길","-","중개거래","서울 서대문구"
"3012","서울특별시 광진구 중곡동","4*","단독","8m미만","103.38","104.80","202402","19","67,500","개인","개인","2000","긴고랑로16길","-","중개거래","서울 광진구"
"3013","서울특별시 중구 신당동","2**","단독","8m미만","99.86","69.00","202402","19","69,000","개인","개인","2000","다산로29길","-","중개거래","서울 중구"
"3014","서울특별시 중구 신당동","8**","단독","8m미만","244.50","174.60","202402","19","250,000","법인","개인","1900","동호로17길","-","중개거래","서울 중구"
"3015","서울특별시 성동구 송정동","7*","단독","8m미만","122.78","109.00","202402","19","148,500","법인","개인","1975","송정18가길","-","중개거래","서울 성동구"
"3016","서울특별시 용산구 보광동","2**","다가구","8m미만","117.36","96.00","202402","19","228,000","개인","개인","2014","우사단로2가길","-","중개거래","서울 용산구"
"3017","서울특별시 관악구 신림동","5**","단독","8m미만","234.63","157.60","202402","19","104,874","개인","개인","1985","관천로15길","-","중개거래","서울 관악구"
"3018","서울특별시 동작구 상도동","1**","단독","25m미만","292.66","115.00","202402","18","175,000","개인","개인","1972","장승배기로","20240429","중개거래","서울 동작구"
"3019","서울특별시 도봉구 도봉동","5**","단독","8m미만","187.92","125.70","202402","17","42,000","개인","개인","1990","도봉로179길","-","중개거래","서울 도봉구"
"3020","서울특별시 은평구 갈현동","4**","다가구","8m미만","289.58","159.00","202402","17","111,000","개인","개인","1990","갈현로36길","-","중개거래","서울 은평구"
"3021","서울특별시 중랑구 묵동","2**","다가구","12m미만","235.32","139.20","202402","17","124,000","개인","개인","2015","봉화산로3길","-","중개거래","서울 중랑구"
"3022","서울특별시 동작구 사당동","1***","단독","","220.50","147.80","202402","17","127,800","개인","개인","1990","동작대로13길","-","직거래","-"
"3023","서울특별시 종로구 관훈동","5*","단독","","49.59","92.60","202402","16","140,000","개인","개인","1947","인사동12길","-","직거래","-"
"3024","서울특별시 중랑구 망우동","3**","다가구","","172.39","103.50","202402","16","31,000","개인","개인","1990","망우로70길","-","직거래","-"
"3025","서울특별시 광진구 구의동","2**","단독","","142.27","117.40","202402","16","135,000","법인","개인","1970","구의로16길","-","직거래","-"
"3026","서울특별시 동작구 노량진동","2**","단독","8m미만","151.08","261.00","202402","16","185,400","개인","개인","1973","장승배기로22길","-","중개거래","서울 동작구"
"3027","서울특별시 동대문구 용두동","3*","단독","","63.92","39.00","202402","16","45,000","개인","개인","1985","답십리로6길","-","중개거래","서울 강남구"
"3028","서울특별시 용산구 도원동","*","단독","8m미만","137.64","66.10","202402","16","173,000","법인","법인","1985","새창로12길","-","중개거래","서울 용산구"
"3029","서울특별시 동대문구 용두동","3*","단독","","63.92","39.00","202402","16","45,000","개인","개인","1985","답십리로6길","20240224","중개거래","서울 강남구"
"3030","서울특별시 광진구 구의동","8*","단독","","133.26","105.80","202402","16","96,000","개인","법인","1971","자양로37가길","-","중개거래","서울 광진구"
"3031","서울특별시 송파구 오금동","1**","다가구","","199.79","122.40","202402","15","88,006","공공기관","개인","1991","문정로","-","직거래","-"
"3032","서울특별시 양천구 신정동","1**","단독","","35.93","79.00","202402","15","10,000","기타","개인","1973","목동남로2길","-","중개거래","서울 양천구"
"3033","서울특별시 중구 장충동1가","3*","단독","8m미만","647.46","290.90","202402","15","467,000","법인","개인","1991","장충단로6길","20240516","중개거래","서울 강남구"
"3034","서울특별시 용산구 보광동","2**","다가구","8m미만","294.80","159.00","202402","15","334,000","개인","개인","1992","우사단로6길","-","중개거래","서울 강남구, 서울 용산구"
"3035","서울특별시 도봉구 쌍문동","1**","다가구","8m미만","274.81","137.50","202402","15","115,000","개인","개인","2019","노해로55길","-","중개거래","서울 도봉구, 서울 서대문구"
"3036","서울특별시 강서구 방화동","6**","단독","8m미만","24.13","26.00","202402","15","16,000","개인","개인","1958","개화동로29길","-","직거래","-"
"3037","서울특별시 동작구 노량진동","2**","다가구","8m미만","160.62","126.00","202402","15","160,000","개인","개인","1990","노량진로6길","20240228","중개거래","서울 동작구"
"3038","서울특별시 중구 산림동","2**","단독","","49.58","28.80","202402","15","58,544","법인","개인","","을지로17길","-","직거래","-"
"3039","서울특별시 영등포구 신길동","1**","단독","","40.89","96.00","202402","15","49,000","개인","개인","1965","영등포로72길","-","직거래","-"
"3040","서울특별시 영등포구 신길동","1***","단독","12m미만","254.21","353.40","202402","15","357,000","법인","개인","1978","영등포로86길","20240510","중개거래","서울 동작구"
"3041","서울특별시 강남구 신사동","5**","다가구","8m미만","263.30","137.10","202402","15","547,500","법인","개인","2009","논현로155길","-","중개거래","서울 강남구"
"3042","서울특별시 금천구 시흥동","8**","다가구","8m미만","227.54","163.90","202402","15","113,000","개인","개인","1986","독산로18길","-","중개거래","서울 금천구"
"3043","서울특별시 금천구 시흥동","8**","다가구","8m미만","246.87","167.00","202402","15","100,000","개인","개인","1997","독산로18길","-","중개거래","서울 금천구"
"3044","서울특별시 중랑구 묵동","1**","단독","8m미만","81.75","120.10","202402","15","62,000","개인","개인","1977","공릉로2길","-","중개거래","서울 중랑구"
"3045","서울특별시 강동구 암사동","4**","다가구","","277.36","176.50","202402","15","235,000","개인","법인","2022","고덕로20가길","-","중개거래","서울 강동구"
"3046","서울특별시 강북구 미아동","1***","단독","8m미만","49.88","66.00","202402","15","54,000","개인","개인","1971","삼양로16길","-","중개거래","서울 강남구, 서울 강북구"
"3047","서울특별시 용산구 보광동","1**","단독","8m미만","102.38","224.00","202402","14","440,000","개인","개인","1966","보광로5길","20240409","중개거래","서울 용산구"
"3048","서울특별시 중구 회현동1가","4*","단독","8m미만","64.13","115.70","202402","14","130,000","법인","개인","1900","퇴계로12길","20240712","중개거래","서울 강남구, 서울 중구"
"3049","서울특별시 광진구 구의동","2**","다가구","8m미만","531.15","230.40","202402","14","220,000","개인","개인","1995","광나루로40길","-","중개거래","서울 광진구"
"3050","서울특별시 서대문구 창천동","3*","단독","","943.55","464.10","202402","14","465,000","개인","개인","1987","명물1길","20240403","중개거래","서울 서대문구"
"3051","서울특별시 관악구 신림동","4**","단독","8m미만","211.41","142.00","202402","14","92,000","개인","개인","1990","문성로32길","-","중개거래","서울 관악구"
"3052","서울특별시 강서구 화곡동","1***","단독","","185.13","208.20","202402","14","180,000","개인","개인","1977","화곡로13나길","-","중개거래","서울 강서구"
"3053","서울특별시 동대문구 청량리동","2**","단독","","95.20","86.00","202402","14","30,000","개인","개인","1956","제기로17가길","-","직거래","-"
"3054","서울특별시 관악구 신림동","6**","단독","","100.80","106.00","202402","14","57,000","개인","개인","1976","난곡로30길","-","중개거래","서울 관악구"
"3055","서울특별시 은평구 응암동","3**","단독","","138.44","93.00","202402","14","42,600","개인","개인","1985","응암로22길","-","직거래","-"
"3056","서울특별시 동작구 흑석동","8*","단독","","249.36","192.00","202402","14","164,411","개인","개인","1986","서달로","-","직거래","-"
"3057","서울특별시 용산구 보광동","1**","단독","8m미만","102.38","224.00","202402","14","440,000","개인","개인","1966","보광로5길","-","중개거래","서울 용산구"
"3058","서울특별시 송파구 송파동","1**","단독","12m미만","993.44","323.10","202402","13","535,000","법인","개인","1991","백제고분로46길","-","중개거래","서울 송파구"
"3059","서울특별시 서대문구 홍제동","*","단독","","28.60","66.00","202402","13","30,000","개인","개인","1985","문화촌길","-","중개거래","서울 서대문구"
"3060","서울특별시 중랑구 면목동","1**","다가구","8m미만","221.24","132.20","202402","13","87,000","개인","개인","2011","겸재로22길","-","중개거래","서울 중랑구"
"3061","서울특별시 관악구 봉천동","4*","다가구","","212.01","99.00","202402","13","77,350","공공기관","개인","1993","은천로37길","-","직거래","-"
"3062","서울특별시 양천구 신월동","4**","다가구","8m미만","539.68","195.60","202402","13","140,000","개인","개인","1996","오목로15길","-","중개거래","서울 양천구"
"3063","서울특별시 성북구 하월곡동","8*","단독","8m미만","102.48","66.00","202402","13","132,000","개인","개인","1971","동소문로42나길","-","중개거래","서울 성북구"
"3064","서울특별시 성동구 성수동2가","2**","다가구","8m미만","407.34","116.40","202402","13","383,000","법인","개인","2017","아차산로7나길","-","중개거래","서울 강남구, 서울 성동구"
"3065","서울특별시 광진구 중곡동","1**","단독","","75.44","135.50","202402","13","98,000","개인","개인","1971","능동로53길","-","중개거래","서울 광진구"
"3066","서울특별시 성북구 하월곡동","7*","다가구","8m미만","140.44","86.00","202402","12","59,800","개인","개인","1995","오패산로17길","-","중개거래","서울 성북구"
"3067","서울특별시 동대문구 제기동","8**","단독","","20.04","36.40","202402","12","22,000","개인","개인","1985","약령서길","20240328","직거래","-"
"3068","서울특별시 종로구 평창동","5**","단독","8m미만","144.81","116.00","202402","08","88,000","개인","개인","1975","평창4길","-","중개거래","서울 종로구"
"3069","서울특별시 동작구 노량진동","2**","단독","8m미만","152.73","102.00","202402","08","143,000","개인","개인","1982","장승배기로26길","-","중개거래","서울 동작구, 서울 마포구"
"3070","서울특별시 성동구 마장동","5**","단독","","296.18","167.40","202402","08","250,000","개인","개인","1987","마장로31길","-","중개거래","서울 강남구"
"3071","서울특별시 구로구 고척동","1**","단독","12m미만","166.85","297.00","202402","08","210,000","법인","개인","1974","고척로52길","20240904","중개거래","서울 강남구"
"3072","서울특별시 동작구 노량진동","2**","단독","8m미만","47.67","74.50","202402","07","110,000","개인","개인","1985","장승배기로20길","-","중개거래","서울 동작구"
"3073","서울특별시 용산구 보광동","2**","단독","8m미만","101.78","100.00","202402","07","225,000","개인","개인","1970","보광로32길","-","중개거래","서울 서초구, 서울 용산구"
"3074","서울특별시 마포구 공덕동","1**","다가구","","186.66","76.00","202402","07","93,000","개인","개인","1995","만리재로8길","-","중개거래","서울 마포구"
"3075","서울특별시 마포구 서교동","3**","다가구","8m미만","294.69","189.40","202402","07","285,000","개인","개인","1990","와우산로29길","-","중개거래","서울 마포구"
"3076","서울특별시 강서구 공항동","1***","다가구","","392.54","171.40","202402","07","140,700","개인","개인","1998","방화대로8길","-","중개거래","서울 강서구"
"3077","서울특별시 용산구 이태원동","1**","단독","8m미만","135.87","164.40","202402","07","310,000","개인","개인","1975","우사단로14길","-","중개거래","서울 강남구"
"3078","서울특별시 서대문구 연희동","8*","단독","8m미만","147.73","205.30","202402","07","210,000","개인","개인","1968","연희로27다길","-","중개거래","서울 서대문구"
"3079","서울특별시 강북구 미아동","2**","다가구","","178.74","117.70","202402","07","60,000","개인","개인","1995","솔매로43길","-","중개거래","서울 강북구"
"3080","서울특별시 동대문구 청량리동","2**","단독","8m미만","98.86","66.00","202402","06","54,000","개인","개인","1980","제기로21길","-","중개거래","서울 동대문구"
"3081","서울특별시 성북구 정릉동","6**","단독","12m미만","328.59","199.00","202402","06","184,000","개인","개인","2018","솔샘로6길","-","중개거래","서울 성북구"
"3082","서울특별시 동대문구 청량리동","2**","단독","","75.75","63.00","202402","06","55,000","개인","개인","1980","제기로17길","-","중개거래","서울 동대문구"
"3083","서울특별시 은평구 구산동","2**","단독","12m미만","235.64","339.80","202402","06","279,000","법인","개인","1971","연서로15길","20240820","중개거래","서울 강남구"
"3084","서울특별시 종로구 홍지동","1**","단독","","26.60","56.00","202402","06","4,500","법인","개인","1985","자하문로41길","-","직거래","-"
"3085","서울특별시 은평구 녹번동","*","단독","","59.90","107.00","202402","06","42,500","개인","개인","2004","진흥로16길","-","중개거래","서울 은평구"
"3086","서울특별시 구로구 개봉동","3**","단독","","178.20","119.00","202402","06","89,632","공공기관","개인","1990","개봉로17다길","-","직거래","-"
"3087","서울특별시 동작구 노량진동","2**","다가구","8m미만","160.62","126.00","202402","06","160,000","개인","개인","1990","노량진로6길","-","중개거래","서울 동작구"
"3088","서울특별시 동작구 노량진동","2**","단독","","183.96","169.00","202402","06","90,000","개인","개인","1990","등용로4길","-","직거래","-"
"3089","서울특별시 강북구 우이동","2*","단독","","29.42","83.00","202402","05","16,000","개인","개인","1972","삼양로169길","-","중개거래","서울 노원구"
"3090","서울특별시 구로구 개봉동","3**","다가구","","290.77","175.30","202402","05","50,000","개인","개인","2006","개봉로15길","-","중개거래","서울 구로구"
"3091","서울특별시 성동구 금호동3가","1***","단독","","28.10","65.10","202402","05","27,000","개인","개인","1959","장터1가길","-","직거래","-"
"3092","서울특별시 성동구 사근동","3**","단독","","88.33","73.00","202402","05","47,500","개인","개인","1969","사근동2길","-","직거래","-"
"3093","서울특별시 종로구 명륜3가","*","단독","8m미만","157.85","101.50","202402","05","54,000","개인","개인","1984","명륜4가길","-","중개거래","서울 종로구"
"3094","서울특별시 영등포구 도림동","1**","단독","12m미만","416.08","175.00","202402","05","220,000","법인","개인","1991","도림로108길","20250110","중개거래","서울 영등포구"
"3095","서울특별시 영등포구 도림동","2**","단독","8m미만","126.12","79.00","202402","05","62,500","개인","개인","1992","도영로7가길","-","중개거래","서울 영등포구"
"3096","서울특별시 광진구 중곡동","2**","다가구","","228.54","141.20","202402","05","90,000","개인","개인","2002","긴고랑로1길","-","중개거래","서울 광진구"
"3097","서울특별시 강북구 미아동","1**","다가구","12m미만","199.56","93.20","202402","04","69,000","개인","개인","1993","도봉로76길","-","중개거래","서울 강북구"
"3098","서울특별시 용산구 보광동","2**","다가구","8m미만","226.10","135.00","202402","03","330,000","개인","개인","1990","우사단로2길","-","중개거래","서울 성동구, 서울 용산구"
"3099","서울특별시 성동구 성수동2가","2**","단독","8m미만","168.96","112.00","202402","03","180,000","개인","개인","1988","둘레23길","-","중개거래","서울 성동구, 서울 성북구"
"3100","서울특별시 용산구 후암동","1**","단독","8m미만","254.06","258.20","202402","03","250,000","개인","개인","2000","한강대로102길","-","중개거래","서울 용산구"
"3101","서울특별시 강동구 천호동","2**","단독","12m미만","110.87","98.00","202402","02","80,000","개인","개인","1989","구천면로42길","-","중개거래","서울 강동구"
"3102","서울특별시 강북구 미아동","7**","다가구","","146.25","116.00","202402","02","38,500","개인","개인","1994","삼양로59가길","20240219","중개거래","서울 강북구"
"3103","서울특별시 중랑구 중화동","3**","단독","8m미만","216.66","137.50","202402","02","45,000","개인","개인","1989","중랑역로17길","-","직거래","-"
"3104","서울특별시 중구 장충동1가","4*","단독","8m미만","57.29","96.90","202402","02","40,000","개인","개인","1960","장충단로6가길","-","중개거래","서울 중구"
"3105","서울특별시 강북구 수유동","1**","다가구","8m미만","164.70","99.20","202402","01","83,000","개인","개인","1992","한천로139가길","-","중개거래","서울 강북구"
"3106","서울특별시 동작구 사당동","1***","단독","25m이상","148.23","202.70","202402","01","190,000","개인","개인","1970","동작대로","-","중개거래","서울 강남구"
"3107","서울특별시 영등포구 신길동","7**","단독","","494.32","174.90","202402","01","203,500","법인","개인","1994","가마산로","-","직거래","-"
"3108","서울특별시 동작구 상도동","3**","단독","","30.78","527.00","202402","01","220,000","개인","법인","2000","국사봉10길","20240318","직거래","-"
"3109","서울특별시 관악구 봉천동","1***","다가구","8m미만","173.51","111.90","202402","01","178,000","개인","개인","2019","남부순환로234길","-","중개거래","서울 관악구"
"3110","서울특별시 송파구 석촌동","2**","단독","12m미만","883.55","355.80","202402","01","670,443","법인","법인","1986","가락로5길","-","직거래","-"
"3111","서울특별시 동작구 사당동","1***","단독","8m미만","146.14","98.60","202402","01","90,000","개인","개인","1987","사당로30길","-","중개거래","서울 강남구"
"3112","서울특별시 중랑구 면목동","5**","단독","","147.49","86.00","202402","01","52,000","개인","개인","1993","용마산로58길","-","중개거래","서울 광진구"
"3113","서울특별시 용산구 서계동","9*","다가구","8m미만","193.92","124.90","202401","31","120,000","개인","개인","1995","청파로83길","-","중개거래","서울 용산구"
"3114","서울특별시 성동구 성수동2가","3**","단독","8m미만","88.26","63.00","202401","31","172,000","법인","개인","1991","뚝섬로11길","-","중개거래","서울 강남구"
"3115","서울특별시 서초구 방배동","5**","단독","8m미만","81.75","155.00","202401","31","236,000","개인","개인","1976","효령로20가길","-","중개거래","서울 서초구"
"3116","서울특별시 양천구 신정동","1**","다가구","","141.84","106.00","202401","31","190,000","법인","개인","1997","신목로2길","-","직거래","-"
"3117","서울특별시 은평구 응암동","7**","단독","","52.57","108.40","202401","31","12,400","개인","개인","1986","가좌로7길","-","중개거래","서울 은평구"
"3118","서울특별시 성동구 성수동2가","2**","단독","","159.48","106.00","202401","31","163,500","개인","개인","1991","둘레23길","-","중개거래","서울 성동구"
"3119","서울특별시 강동구 천호동","1**","단독","","173.16","120.00","202401","31","87,726","공공기관","개인","1989","성안로31나길","-","직거래","-"
"3120","서울특별시 금천구 시흥동","9**","다가구","8m미만","367.92","154.50","202401","31","125,000","개인","개인","1996","시흥대로48길","-","중개거래","서울 관악구, 서울 서초구"
"3121","서울특별시 양천구 신정동","1**","단독","25m미만","713.34","271.00","202401","31","620,000","법인","개인","1997","목동동로12길","-","중개거래","서울 양천구"
"3122","서울특별시 용산구 이태원동","1*","단독","8m미만","180.30","125.00","202401","30","254,000","개인","개인","1989","보광로50길","20240719","중개거래","서울 용산구"
"3123","서울특별시 중구 회현동1가","1**","단독","8m미만","19.83","43.00","202401","30","25,000","개인","개인","1946","소공로3길","-","중개거래","서울 중구"
"3124","서울특별시 성북구 종암동","*","단독","12m미만","241.08","109.00","202401","30","110,000","개인","개인","1994","월곡로5길","20240607","중개거래","서울 성북구"
"3125","서울특별시 은평구 진관동","3**","단독","8m미만","74.18","242.00","202401","30","98,000","개인","개인","1967","의상봉길","-","중개거래","서울 은평구"
"3126","서울특별시 서초구 방배동","2***","단독","8m미만","198.90","313.00","202401","30","230,000","기타","개인","1989","전원말안9길","-","중개거래","서울 서초구"
"3127","서울특별시 성북구 종암동","*","단독","12m미만","241.08","109.00","202401","30","110,000","개인","개인","1994","월곡로5길","-","중개거래","서울 성북구"
"3128","서울특별시 관악구 신림동","5**","다가구","","199.83","163.00","202401","30","136,839","공공기관","개인","1993","남부순환로149길","-","직거래","-"
"3129","서울특별시 마포구 합정동","3**","다가구","25m미만","169.74","106.80","202401","30","229,800","법인","개인","2008","토정로","-","중개거래","서울 서대문구"
"3130","서울특별시 중구 인현동1가","1**","단독","","85.06","39.70","202401","30","95,666","법인","법인","","마른내로4길","20240223","직거래","-"
"3131","서울특별시 강남구 삼성동","3*","다가구","8m미만","611.08","263.10","202401","29","550,000","법인","개인","1999","봉은사로57길","-","중개거래","서울 강남구, 서울 서대문구"
"3132","서울특별시 용산구 보광동","2**","다가구","8m미만","117.26","73.00","202401","29","190,000","개인","개인","2006","우사단로2가길","-","중개거래","서울 용산구"
"3133","서울특별시 동대문구 제기동","6**","단독","8m미만","319.01","97.20","202401","29","68,000","개인","개인","1971","홍릉로1길","-","중개거래","서울 동대문구"
"3134","서울특별시 마포구 아현동","5**","단독","8m미만","33.06","40.00","202401","29","40,000","개인","개인","1900","굴레방로7길","-","직거래","-"
"3135","서울특별시 마포구 아현동","5**","단독","","33.06","73.00","202401","29","40,000","개인","개인","1900","굴레방로7길","20240306","직거래","-"
"3136","서울특별시 종로구 명륜3가","*","단독","","77.16","134.50","202401","29","46,000","개인","개인","1976","명륜7길","-","중개거래","서울 종로구"
"3137","서울특별시 성북구 종암동","*","단독","12m미만","208.00","88.00","202401","29","75,000","개인","개인","1993","월곡로5길","-","직거래","-"
"3138","서울특별시 강남구 청담동","1**","단독","8m미만","164.54","221.70","202401","29","550,000","개인","개인","1978","도산대로87길","-","중개거래","서울 강남구"
"3139","서울특별시 도봉구 창동","5**","단독","8m미만","82.11","112.00","202401","29","36,000","개인","개인","1975","덕릉로60마길","-","중개거래","서울 도봉구"
"3140","서울특별시 마포구 공덕동","*","다가구","8m미만","299.95","89.00","202401","29","120,500","개인","개인","2003","만리재로12길","-","중개거래","서울 마포구"
"3141","서울특별시 용산구 이태원동","2**","다가구","8m미만","135.19","89.00","202401","27","95,000","개인","개인","1993","회나무로26길","-","중개거래","서울 용산구"
"3142","서울특별시 광진구 화양동","4*","단독","12m미만","422.40","164.30","202401","27","284,000","개인","개인","1995","동일로22길","-","중개거래","서울 강남구"
"3143","서울특별시 영등포구 신길동","1**","다가구","","113.47","75.00","202401","27","59,800","개인","개인","1993","도신로64가길","-","중개거래","서울 영등포구"
"3144","서울특별시 중랑구 망우동","4**","단독","12m미만","240.08","101.20","202401","27","85,000","개인","개인","1994","망우로66길","-","중개거래","서울 중랑구"
